date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-11-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.47,1.0429
2021-11-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,36.5,0.4255
2021-11-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.87,1.607
2021-11-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.4862
2021-11-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,73.3,0.8544
2021-11-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.0,0.5129
2021-11-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.25,0.4459
2021-11-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,84.77,0.9881
2021-11-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.4,0.5292
2021-11-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.32,0.4583
2021-11-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.08,0.5254
2021-11-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.84,0.441
2021-11-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.37,1.5779
2021-11-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.22,0.4572
2021-11-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.0,1.0607
2021-11-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.15,0.4913
2021-11-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.36,1.5428
2021-11-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.0,0.4546
2021-11-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.02,0.4315
2021-11-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.0,1.0374
2021-11-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49.0,0.5712
2021-11-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.79,0.4638
2021-11-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.5,1.0199
2021-11-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.5304
2021-11-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,36.59,0.4265
2021-11-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.0,1.0374
2021-11-15,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.0,0.4313
2021-11-15,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.0,0.5012
2021-11-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.35,0.517
2021-11-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.37,0.459
2021-11-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.15,1.4704
2021-11-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,82.5,0.9617
2021-11-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,35.6,0.415
2021-11-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.37,0.4356
2021-11-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,oil and fats,Oil (palm),L,aggregate,Retail,BDT,133.0,1.5503
2021-11-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.02,1.5389
2021-11-15,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.5,0.4954
2021-11-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.83,0.5108
